student_id,quiz_attempts,questions_attempted,correct_answers,wrong_answers,accuracy,avg_time_per_question,easy_correct,medium_correct,hard_correct,previous_avg_score,current_elo_rating,question_difficulty_rating,total_answered,student_level
98,3,19,17,2,0.901,36.1,6,6,4,98.0,486.2,85.2,5,Advanced
164,1,25,11,14,0.433,36.82,5,3,1,20.91,-149.3,-295.9,119,Beginner
198,3,12,3,9,0.264,56.43,3,0,0,42.02,-37.1,93.1,135,Beginner
321,1,20,2,18,0.093,34.67,2,2,1,36.59,-296.4,128.7,42,Beginner
155,4,20,19,1,0.961,29.45,6,3,0,63.81,86.9,-269.7,42,Intermediate
207,3,29,28,1,0.973,17.73,10,10,7,98.0,636.0,-277.2,87,Advanced
145,5,30,4,26,0.124,55.62,8,5,0,42.1,0.0,563.0,119,Beginner
380,3,22,20,2,0.887,21.38,5,4,1,80.37,215.1,-380.9,141,Intermediate
77,3,14,9,5,0.66,37.54,5,3,1,80.85,185.9,109.1,146,Intermediate
116,1,14,12,2,0.853,23.71,5,4,0,67.19,263.8,22.1,83,Intermediate
125,5,22,18,4,0.811,42.95,7,8,5,98.0,931.9,496.0,97,Advanced
453,2,14,2,12,0.146,62.14,3,0,0,51.35,-8.8,444.4,6,Beginner
473,4,24,2,22,0.073,65.81,7,3,1,47.39,-55.9,480.5,11,Beginner
251,2,30,24,6,0.808,36.35,9,8,4,93.72,398.6,125.8,146,Advanced
79,2,13,12,1,0.929,30.67,4,5,3,98.0,817.9,74.6,37,Advanced
379,2,29,20,9,0.696,28.72,10,9,4,67.5,252.8,44.1,85,Intermediate
247,5,10,7,3,0.684,31.1,3,3,2,73.42,231.0,131.3,43,Intermediate
425,4,20,2,18,0.121,46.73,3,0,0,25.46,-303.1,78.8,28,Beginner
180,4,18,18,0,0.98,17.54,6,4,0,76.03,203.5,-338.5,122,Intermediate
500,2,21,15,6,0.717,35.7,7,5,0,76.63,318.1,161.8,75,Intermediate
404,4,20,19,1,0.947,20.71,7,7,5,98.0,542.8,86.4,17,Advanced
112,3,21,20,1,0.929,24.61,7,5,5,96.51,501.9,-309.3,56,Advanced
363,4,12,12,0,0.98,17.52,4,3,1,96.98,333.5,-261.5,65,Advanced
144,2,26,10,16,0.403,51.47,9,9,3,85.9,437.3,536.4,63,Intermediate
175,3,29,10,19,0.348,36.94,9,3,1,51.87,44.6,163.2,116,Beginner
126,5,19,8,11,0.396,46.94,6,7,4,98.0,442.0,508.8,73,Intermediate
342,1,27,15,12,0.551,32.97,9,5,1,64.6,233.1,106.3,92,Beginner
132,4,12,1,11,0.05,44.33,2,0,1,48.15,-39.1,577.1,125,Beginner
320,4,25,2,23,0.076,42.27,7,4,1,38.98,41.8,420.5,140,Beginner
292,3,16,16,0,0.98,31.16,5,3,1,69.49,179.5,-232.7,37,Intermediate
376,5,24,5,19,0.208,56.72,8,7,4,84.39,339.7,523.5,95,Beginner
497,4,21,19,2,0.898,19.93,7,5,3,77.04,257.3,-235.5,100,Advanced
5,3,10,3,7,0.287,49.19,3,1,0,52.0,89.5,193.2,102,Beginner
496,2,17,12,5,0.69,37.79,6,5,3,98.0,629.5,409.1,108,Advanced
55,4,19,17,2,0.886,20.84,6,3,2,91.28,415.9,-257.3,17,Advanced
264,1,27,17,10,0.62,30.79,9,3,1,81.99,216.0,145.1,148,Intermediate
171,2,12,8,4,0.63,47.91,4,4,2,79.88,247.7,129.2,111,Intermediate
320,3,29,22,7,0.765,29.21,8,5,0,42.59,41.8,-201.4,48,Intermediate
361,2,11,10,1,0.906,26.27,4,3,4,98.0,767.8,-341.9,61,Advanced
430,3,15,6,9,0.369,38.92,2,1,1,20.0,-422.8,-317.4,31,Beginner
201,5,12,12,0,0.977,11.93,4,4,3,98.0,742.1,-219.4,92,Advanced
467,2,28,18,10,0.658,24.36,10,7,1,73.61,249.7,20.6,141,Intermediate
162,3,21,9,12,0.448,42.8,6,5,1,67.72,191.1,189.9,62,Beginner
102,3,25,24,1,0.944,29.4,8,8,8,98.0,856.2,129.3,143,Advanced
190,4,24,16,8,0.681,63.37,8,7,5,98.0,612.2,504.1,110,Advanced
265,4,22,21,1,0.944,21.43,7,7,3,84.61,234.8,-228.0,117,Advanced
335,2,16,16,0,0.98,31.5,5,5,4,98.0,701.4,-377.1,10,Advanced
417,5,12,1,11,0.05,66.99,4,2,1,34.07,15.0,578.5,59,Beginner
113,4,19,16,3,0.857,42.34,6,7,6,98.0,680.5,407.2,74,Advanced
152,5,18,17,1,0.919,34.55,6,5,2,92.56,336.1,120.9,146,Advanced
470,5,19,18,1,0.953,22.87,6,7,5,98.0,833.4,-265.8,121,Advanced
220,3,30,5,25,0.161,45.69,10,7,0,80.61,285.6,579.9,88,Beginner
121,4,12,3,9,0.291,57.26,4,3,2,81.23,310.4,497.0,128,Beginner
493,4,23,12,11,0.515,38.27,7,2,0,59.01,129.6,92.3,33,Beginner
225,4,13,11,2,0.884,29.0,4,5,3,98.0,457.3,-283.8,24,Advanced
493,3,22,21,1,0.932,25.74,7,5,0,59.49,129.6,-314.1,124,Intermediate
460,2,24,13,11,0.538,42.34,8,7,4,71.11,262.4,151.8,119,Intermediate
454,2,10,6,4,0.588,41.6,3,4,3,98.0,492.6,450.1,73,Advanced
291,4,19,9,10,0.481,44.6,6,3,1,44.27,-33.3,7.6,48,Beginner
400,4,16,9,7,0.59,22.44,4,2,0,53.89,-63.6,-212.9,9,Beginner
481,3,20,17,3,0.854,33.02,7,5,3,98.0,490.2,198.4,22,Advanced
135,1,20,1,19,0.05,62.36,5,2,0,39.04,-47.3,471.2,117,Beginner
19,1,19,9,10,0.466,36.67,6,2,0,44.76,39.2,137.1,93,Beginner
161,5,23,3,20,0.142,67.21,8,2,0,40.63,-47.9,596.1,123,Beginner
319,1,14,9,5,0.641,30.16,5,3,0,77.44,87.4,29.7,8,Intermediate
274,2,27,7,20,0.255,46.75,6,3,0,40.52,-75.8,199.6,129,Beginner
41,1,27,16,11,0.608,35.85,8,9,2,84.28,282.1,186.6,83,Intermediate
281,2,19,5,14,0.24,40.85,6,4,1,37.41,-21.4,196.5,25,Beginner
88,5,29,8,21,0.281,67.87,10,5,3,70.7,293.7,442.4,144,Beginner
253,2,15,11,4,0.755,24.71,5,3,2,85.29,368.0,98.4,51,Intermediate
288,5,14,6,8,0.409,25.0,5,3,0,74.74,111.3,179.2,54,Beginner
319,5,15,6,9,0.426,33.33,5,2,1,48.41,87.4,135.0,119,Beginner
207,4,26,24,2,0.936,28.86,9,8,7,98.0,636.0,86.9,71,Advanced
205,2,12,3,9,0.268,38.07,2,1,0,50.49,-67.2,103.3,115,Beginner
340,5,16,4,12,0.235,62.03,5,5,0,90.57,278.3,487.4,87,Beginner
375,4,13,2,11,0.189,50.87,1,1,0,32.28,-212.2,122.3,133,Beginner
404,4,19,16,3,0.853,29.69,6,7,3,98.0,542.8,171.9,39,Advanced
167,2,16,8,8,0.508,19.49,4,1,0,49.74,69.1,0.6,83,Beginner
213,4,27,26,1,0.98,16.23,9,8,2,59.02,196.0,-260.1,30,Intermediate
166,4,26,25,1,0.966,29.09,9,9,5,90.55,497.1,103.6,47,Advanced
264,3,28,19,9,0.67,23.36,10,6,2,64.61,216.0,112.2,149,Intermediate
64,3,18,10,8,0.546,30.57,6,2,1,67.59,157.9,68.7,62,Intermediate
216,4,21,1,20,0.06,67.91,7,2,0,44.24,40.0,491.6,106,Beginner
95,5,28,8,20,0.291,59.34,10,8,1,91.41,394.1,566.2,45,Beginner
267,5,24,1,23,0.05,60.91,7,8,0,70.24,227.6,588.4,6,Beginner
426,2,29,10,19,0.33,32.32,9,4,0,50.17,46.7,128.9,97,Beginner
493,5,30,27,3,0.901,26.87,9,8,1,70.04,129.6,-274.9,33,Intermediate
224,2,11,1,10,0.136,58.58,4,1,0,47.66,53.3,552.9,75,Beginner
29,2,14,5,9,0.324,42.25,5,3,0,59.26,-22.3,118.1,115,Beginner
114,1,24,22,2,0.91,34.85,8,7,8,98.0,697.0,139.0,86,Advanced
53,4,12,5,7,0.444,44.04,4,2,0,50.64,85.6,114.4,9,Beginner
380,3,11,1,10,0.07,60.64,3,3,0,81.13,215.1,566.9,101,Beginner
493,5,12,11,1,0.906,28.76,3,1,0,54.1,129.6,-331.9,61,Intermediate
277,5,11,2,9,0.164,39.38,1,0,0,33.31,-270.4,86.0,36,Beginner
89,3,23,19,4,0.816,32.83,8,6,1,72.41,197.5,-342.0,103,Intermediate
11,2,15,15,0,0.98,22.16,5,4,2,92.25,548.8,90.4,135,Advanced
489,1,29,16,13,0.562,36.27,8,4,0,41.98,23.4,87.8,35,Beginner
159,5,12,12,0,0.961,35.03,3,3,3,98.0,603.7,42.1,8,Advanced
57,2,19,16,3,0.854,27.27,6,6,3,98.0,552.6,145.0,127,Advanced
89,1,23,6,17,0.277,44.61,7,3,1,68.39,197.5,443.4,37,Beginner
128,2,17,4,13,0.217,54.79,6,6,2,78.92,304.9,548.8,46,Beginner
328,5,25,14,11,0.571,45.18,8,7,1,70.41,200.9,125.0,19,Intermediate
446,1,27,7,20,0.262,37.65,9,8,5,71.69,376.5,499.6,12,Beginner
138,4,23,17,6,0.752,33.28,8,6,1,91.79,351.9,131.8,62,Intermediate
344,3,22,3,19,0.13,51.85,6,5,2,72.23,115.2,467.9,91,Beginner
33,5,22,22,0,0.98,23.73,6,8,4,98.0,478.6,-207.1,142,Advanced
6,3,30,28,2,0.945,22.92,9,6,0,59.52,129.1,-306.7,71,Intermediate
28,3,26,25,1,0.98,31.62,9,8,2,85.44,425.3,-213.4,125,Advanced
462,3,11,10,1,0.909,25.59,4,1,0,66.95,256.0,-200.4,139,Intermediate
291,4,26,7,19,0.283,51.5,8,6,0,37.6,-33.3,183.8,75,Beginner
403,1,13,12,1,0.936,33.89,4,5,4,98.0,485.9,-255.1,84,Advanced
11,1,28,27,1,0.98,32.21,10,9,3,98.0,548.8,175.0,61,Advanced
12,3,16,14,2,0.873,22.95,4,3,2,64.1,68.6,-352.5,115,Intermediate
425,2,24,16,8,0.651,33.42,4,1,0,26.49,-303.1,-390.6,6,Beginner
52,1,25,5,20,0.203,66.02,2,0,0,20.0,-407.8,598.1,142,Beginner
78,4,17,3,14,0.19,33.94,5,0,0,20.0,-290.1,60.7,74,Beginner
260,4,30,6,24,0.193,58.98,10,7,1,73.86,197.1,510.6,19,Beginner
304,1,21,19,2,0.895,29.29,6,7,3,88.83,474.9,137.4,39,Advanced
115,1,18,17,1,0.954,21.96,6,5,1,90.59,357.7,-269.0,83,Advanced
223,4,20,16,4,0.79,22.77,7,3,1,66.11,244.0,1.1,1,Intermediate
338,3,16,14,2,0.894,24.68,5,5,2,98.0,569.8,110.5,117,Advanced
222,2,12,10,2,0.831,33.89,3,2,0,63.36,168.6,-306.0,127,Intermediate
192,3,30,8,22,0.269,49.48,10,7,0,79.77,185.8,401.6,88,Beginner
36,2,27,5,22,0.169,50.36,8,5,0,29.09,-14.4,152.5,109,Beginner
226,1,27,21,6,0.795,46.61,9,9,6,98.0,680.8,490.7,14,Advanced
402,4,29,14,15,0.491,26.77,10,4,0,49.93,63.8,55.0,141,Beginner
314,4,22,18,4,0.829,32.03,7,8,4,98.0,511.6,137.8,62,Advanced
447,1,30,29,1,0.98,16.61,9,6,1,75.49,221.8,-284.0,71,Intermediate
64,2,30,2,28,0.053,59.32,9,5,0,68.41,157.9,452.9,41,Beginner
6,4,15,6,9,0.39,38.75,5,3,1,69.65,129.1,173.2,75,Beginner
275,4,19,17,2,0.91,30.89,6,6,0,85.15,302.7,-227.8,4,Intermediate
90,5,12,12,0,0.96,34.93,4,4,2,98.0,563.7,-295.0,85,Advanced
297,4,24,8,16,0.344,25.7,7,3,1,55.91,0.5,80.4,42,Beginner
452,1,12,4,8,0.299,53.36,4,4,0,76.42,273.6,518.0,133,Beginner
169,2,26,1,25,0.05,53.48,5,1,1,20.0,-307.0,595.7,29,Beginner
275,2,26,13,13,0.484,72.63,9,9,1,75.64,302.7,545.4,31,Intermediate
341,5,18,1,17,0.05,57.66,6,3,1,85.67,253.2,597.7,97,Beginner
76,1,23,23,0,0.98,35.72,8,8,5,98.0,784.7,510.1,11,Advanced
449,2,29,28,1,0.955,41.86,9,4,0,63.17,51.3,-293.0,99,Intermediate
102,3,25,24,1,0.942,25.52,7,8,7,98.0,856.2,162.8,100,Advanced
405,2,19,18,1,0.965,13.57,6,5,0,52.37,203.5,-303.6,79,Intermediate
330,4,29,27,2,0.923,16.79,10,10,9,98.0,1040.4,-246.2,77,Advanced
71,1,10,8,2,0.816,29.47,3,3,0,74.0,253.3,20.8,117,Intermediate
363,5,14,13,1,0.898,25.22,5,3,0,83.51,333.5,-364.8,89,Intermediate
99,3,16,4,12,0.272,48.05,5,4,0,83.65,236.3,454.3,121,Beginner
300,2,17,9,8,0.537,49.5,5,6,4,98.0,598.0,581.1,134,Intermediate
480,5,24,20,4,0.845,29.71,8,8,3,98.0,519.6,108.3,43,Advanced
477,1,26,2,24,0.08,65.37,8,2,1,24.62,-131.9,428.7,136,Beginner
436,3,11,10,1,0.931,32.4,3,3,1,91.98,518.1,125.0,86,Advanced
248,1,15,13,2,0.894,21.06,5,3,2,64.57,140.3,-352.2,57,Intermediate
280,3,27,25,2,0.909,23.5,8,4,1,67.21,138.8,-336.1,125,Intermediate
151,2,20,20,0,0.98,30.29,6,7,3,98.0,621.4,-355.4,104,Advanced
461,4,16,16,0,0.98,36.66,5,6,4,98.0,592.8,-290.9,107,Advanced
239,3,19,11,8,0.604,23.21,2,1,1,20.0,-195.7,-276.6,74,Beginner
386,4,22,22,0,0.98,32.7,7,6,4,83.11,544.2,-293.6,8,Advanced
180,5,22,22,0,0.98,23.34,7,5,2,63.34,203.5,-209.6,84,Intermediate
371,5,27,4,23,0.141,49.81,5,2,1,42.11,-188.7,573.6,116,Beginner
113,2,30,29,1,0.979,12.14,10,10,4,98.0,680.5,-232.5,122,Advanced
367,3,26,21,5,0.827,35.32,9,5,0,49.63,123.8,-238.9,12,Intermediate
23,4,12,11,1,0.891,43.36,4,4,1,82.71,448.6,174.6,42,Advanced
53,1,18,9,9,0.473,32.59,5,3,0,64.65,85.6,95.1,109,Beginner
177,3,20,20,0,0.98,26.16,7,7,4,98.0,711.2,78.5,14,Advanced
242,3,23,20,3,0.875,12.99,8,4,1,78.74,178.1,-243.1,132,Intermediate
356,5,30,27,3,0.908,30.64,10,10,8,98.0,540.9,11.7,103,Advanced
180,1,19,11,8,0.557,35.4,6,4,2,77.68,203.5,128.7,118,Intermediate
10,5,17,1,16,0.071,47.78,6,5,1,71.11,276.9,559.8,46,Beginner
163,2,28,24,4,0.849,32.15,10,8,6,98.0,498.2,135.1,92,Advanced
220,5,25,17,8,0.68,21.99,8,7,3,94.69,285.6,92.9,45,Intermediate
272,4,19,13,6,0.688,40.96,6,6,3,81.0,298.6,192.2,19,Intermediate
323,3,29,25,4,0.875,17.32,10,9,6,98.0,497.7,-297.8,19,Advanced
124,1,16,14,2,0.852,28.58,4,6,2,85.6,390.8,11.4,26,Advanced
306,2,15,13,2,0.896,21.31,4,4,0,50.38,131.9,-241.5,143,Intermediate
316,4,10,8,2,0.839,12.63,3,0,0,20.0,-235.1,-392.2,14,Beginner
389,2,11,9,2,0.826,35.39,4,3,1,82.66,398.0,61.4,126,Intermediate
262,4,28,3,25,0.119,45.47,5,0,0,20.0,-500.0,-276.0,80,Beginner
406,2,11,9,2,0.858,21.25,4,3,4,98.0,679.3,-281.7,110,Advanced
111,1,26,1,25,0.05,42.44,5,0,0,20.0,-379.8,7.6,100,Beginner
356,4,11,10,1,0.871,32.89,4,3,3,97.83,540.9,123.6,82,Advanced
23,5,14,7,7,0.499,58.99,5,5,2,98.0,448.6,565.3,139,Intermediate
52,5,17,2,15,0.118,69.61,2,0,0,20.0,-407.8,469.4,5,Beginner
433,3,14,1,13,0.051,59.06,5,1,0,47.57,0.6,441.6,78,Beginner
238,4,12,6,6,0.497,37.69,3,0,1,60.43,43.0,137.3,146,Beginner
311,4,30,27,3,0.907,27.9,9,10,6,98.0,441.6,-378.5,92,Advanced
302,3,18,11,7,0.6,28.27,6,4,0,79.09,109.0,17.3,30,Intermediate
348,1,18,7,11,0.379,32.64,6,4,1,60.67,95.1,157.3,37,Beginner
123,2,25,5,20,0.206,49.22,3,0,0,20.0,-292.9,31.2,108,Beginner
90,2,29,27,2,0.945,28.64,10,9,5,98.0,563.7,-369.3,94,Advanced
22,4,16,16,0,0.98,11.87,5,6,2,98.0,646.8,-280.2,83,Advanced
433,2,19,16,3,0.831,22.81,5,4,0,48.81,0.6,-240.4,7,Intermediate
112,2,20,20,0,0.98,30.2,7,7,1,98.0,501.9,-393.4,43,Advanced
288,5,15,12,3,0.813,14.13,5,4,1,60.44,111.3,-367.2,67,Intermediate
228,1,12,4,8,0.313,44.45,4,4,3,82.02,395.6,443.0,69,Intermediate
82,4,29,24,5,0.826,43.66,8,3,0,45.2,138.6,-348.8,90,Intermediate
207,1,24,22,2,0.9,29.49,8,8,7,98.0,636.0,186.9,87,Advanced
42,2,24,8,16,0.313,61.61,8,8,3,98.0,504.4,560.1,70,Intermediate
89,5,16,13,3,0.815,40.34,4,5,1,81.03,197.5,26.7,106,Intermediate
70,5,23,14,9,0.588,24.88,8,5,1,64.92,74.0,2.1,100,Intermediate
413,2,12,2,10,0.133,61.53,4,1,0,60.86,148.1,550.8,112,Beginner
284,1,12,9,3,0.74,42.47,3,0,0,30.74,-129.3,-343.9,47,Beginner
463,5,30,10,20,0.339,42.04,8,2,0,52.02,-109.7,53.6,6,Beginner
218,5,14,1,13,0.05,74.88,2,0,0,23.47,-178.6,492.2,150,Beginner
101,3,26,4,22,0.167,49.55,8,7,0,65.96,156.4,431.0,131,Beginner
305,1,15,5,10,0.359,66.1,5,5,2,98.0,367.4,495.6,38,Intermediate
465,4,23,3,20,0.121,59.17,8,4,1,61.44,104.5,528.5,108,Beginner
267,4,22,13,9,0.595,33.66,7,8,2,70.41,227.6,144.5,48,Intermediate
9,5,25,1,24,0.05,63.36,8,4,0,71.96,126.8,528.6,118,Beginner
152,4,30,27,3,0.889,29.1,10,8,2,84.18,336.1,74.6,25,Advanced
463,5,18,4,14,0.215,40.13,3,1,0,40.6,-109.7,88.2,53,Beginner
260,3,28,2,26,0.078,63.87,10,3,1,81.83,197.1,579.1,82,Beginner
476,1,16,8,8,0.503,38.04,5,5,2,61.37,317.3,427.0,105,Intermediate
255,4,30,19,11,0.643,39.32,10,10,6,98.0,507.2,410.3,44,Intermediate
7,2,20,17,3,0.851,32.96,7,6,3,85.1,412.3,53.5,92,Advanced
437,4,27,24,3,0.889,33.18,9,8,3,95.91,475.7,27.8,62,Advanced
382,1,27,26,1,0.98,27.4,9,9,8,98.0,827.3,-203.3,51,Advanced
358,1,23,8,15,0.347,37.44,6,2,0,40.14,-44.6,22.7,125,Beginner
486,3,30,19,11,0.622,50.05,9,10,5,98.0,510.9,450.7,26,Intermediate
99,3,24,7,17,0.299,60.6,8,5,2,76.72,236.3,454.0,110,Beginner
453,1,22,6,16,0.264,32.87,5,4,0,50.74,-8.8,163.6,88,Beginner
117,4,15,15,0,0.98,26.55,5,5,5,98.0,648.4,147.4,102,Advanced
486,4,17,16,1,0.945,24.38,6,6,1,98.0,510.9,-361.8,116,Advanced
96,5,10,9,1,0.902,26.27,3,3,0,86.45,372.3,-330.2,122,Intermediate
276,2,25,21,4,0.833,10.13,8,9,5,98.0,637.0,-321.5,52,Advanced
395,4,22,5,17,0.215,45.24,7,7,2,62.42,199.6,444.8,61,Beginner
40,5,24,23,1,0.959,25.0,7,6,3,81.73,215.7,-256.8,131,Advanced
34,1,23,4,19,0.175,65.96,8,5,2,65.87,166.0,536.5,79,Beginner
425,5,15,7,8,0.475,31.63,2,1,0,20.0,-303.1,-242.3,131,Beginner
31,4,30,6,24,0.195,54.19,5,1,2,20.0,-359.5,507.5,148,Beginner
307,4,19,2,17,0.108,45.41,3,1,0,25.51,-235.7,68.0,115,Beginner
470,4,24,22,2,0.926,39.2,8,8,7,98.0,833.4,449.2,124,Advanced
308,4,12,8,4,0.669,39.55,4,4,0,85.57,284.2,122.7,20,Intermediate
241,4,22,3,19,0.115,59.19,6,1,0,23.05,-276.9,561.1,113,Beginner
209,1,18,4,14,0.216,43.4,6,5,2,81.89,243.8,407.4,77,Beginner
320,1,29,13,16,0.461,48.8,9,7,2,56.06,41.8,114.3,80,Beginner
286,1,26,18,8,0.695,37.22,8,0,0,26.71,-140.6,-328.2,148,Beginner
251,5,29,28,1,0.98,18.21,10,9,3,96.98,398.6,-255.3,39,Advanced
77,3,16,3,13,0.212,60.68,5,4,1,53.38,185.9,520.0,39,Beginner
332,5,23,9,14,0.381,35.03,7,3,1,32.95,110.9,118.0,29,Beginner
370,5,23,11,12,0.47,37.74,8,4,2,64.53,89.4,44.6,6,Beginner
355,2,15,7,8,0.483,34.32,4,5,0,70.76,172.1,195.5,26,Beginner
38,1,16,9,7,0.582,44.36,5,4,0,76.94,239.3,187.9,78,Intermediate
352,5,24,2,22,0.074,68.45,8,5,1,78.39,172.7,565.2,55,Beginner
365,3,13,1,12,0.05,55.33,4,3,0,55.77,59.7,596.2,40,Beginner
92,2,18,1,17,0.05,59.36,4,0,1,23.32,-236.6,508.1,150,Beginner
425,4,25,2,23,0.073,66.23,5,1,0,26.07,-303.1,474.9,112,Beginner
262,3,27,1,26,0.05,53.63,0,0,0,20.0,-500.0,558.4,29,Beginner
237,2,22,20,2,0.922,27.31,7,8,5,98.0,548.7,174.8,142,Advanced
362,2,24,1,23,0.05,61.98,3,1,1,20.0,-324.7,464.2,96,Beginner
255,5,27,25,2,0.92,23.78,9,7,5,98.0,507.2,-383.4,65,Advanced
273,2,14,14,0,0.98,20.62,5,5,4,98.0,561.8,169.7,55,Advanced
157,5,24,7,17,0.308,50.2,8,6,3,68.44,223.6,422.4,120,Beginner
464,3,25,21,4,0.832,38.99,8,8,4,82.36,413.2,28.5,65,Advanced
485,1,27,21,6,0.768,41.51,7,4,1,46.32,26.2,-248.7,108,Intermediate
66,1,22,22,0,0.98,23.76,7,8,7,98.0,762.0,94.7,72,Advanced
367,4,13,5,8,0.357,32.75,4,2,0,60.26,123.8,153.6,101,Beginner
12,1,11,2,9,0.163,56.75,4,1,0,58.38,68.6,544.2,114,Beginner
185,1,22,14,8,0.641,49.65,7,4,0,65.77,277.0,183.1,5,Intermediate
485,3,15,13,2,0.864,31.61,5,1,2,73.12,26.2,-364.4,19,Intermediate
88,3,17,13,4,0.792,40.2,6,4,4,72.47,293.7,62.5,109,Intermediate
189,5,19,19,0,0.98,38.7,6,6,4,98.0,592.1,177.2,44,Advanced
110,5,25,20,5,0.793,15.8,8,7,4,63.11,136.0,-349.4,117,Intermediate
365,5,17,8,9,0.449,33.7,6,1,1,48.83,59.7,146.6,57,Beginner
232,1,22,21,1,0.951,24.22,7,4,3,93.18,402.6,77.1,12,Advanced
297,5,20,17,3,0.855,22.56,7,2,0,37.96,0.5,-340.8,66,Intermediate
472,5,11,10,1,0.945,20.24,4,3,4,98.0,799.3,2.5,137,Advanced
261,4,24,20,4,0.829,27.09,7,8,2,94.53,370.1,107.6,148,Advanced
368,5,21,3,18,0.144,61.81,6,4,1,58.04,89.9,485.8,70,Beginner
49,5,14,12,2,0.85,33.52,5,5,2,94.48,577.2,193.8,99,Advanced
108,4,25,7,18,0.279,45.49,3,1,1,20.0,-375.5,-211.8,116,Beginner
474,3,12,7,5,0.611,48.02,4,4,2,98.0,523.6,439.8,62,Intermediate
430,2,15,1,14,0.098,43.23,2,0,1,20.0,-422.8,196.1,105,Beginner
329,2,15,15,0,0.98,26.42,5,2,0,53.79,121.7,-351.9,132,Intermediate
190,2,23,16,7,0.685,33.33,8,8,4,98.0,612.2,433.4,120,Advanced
100,3,30,28,2,0.919,9.37,9,4,0,61.63,103.9,-306.3,84,Intermediate
426,3,27,2,25,0.059,58.65,9,2,1,55.66,46.7,405.1,4,Beginner
393,2,12,8,4,0.685,51.77,4,4,3,98.0,608.9,445.3,107,Advanced
121,1,11,2,9,0.18,55.26,4,2,1,79.73,310.4,496.0,97,Beginner
295,3,26,1,25,0.05,55.03,8,3,1,48.94,-5.9,480.0,72,Beginner
310,1,22,19,3,0.843,18.92,4,2,0,42.72,-109.3,-309.7,48,Intermediate
239,2,17,1,16,0.075,68.81,4,0,0,36.91,-195.7,558.4,70,Beginner
464,1,28,27,1,0.957,28.35,10,8,3,95.3,413.2,-364.3,57,Advanced
63,2,13,11,2,0.859,30.89,4,4,2,98.0,521.6,97.4,22,Advanced
129,4,12,9,3,0.761,28.94,4,4,1,73.0,228.0,21.9,21,Intermediate
48,4,20,16,4,0.82,22.49,6,2,0,41.36,21.4,-362.3,50,Intermediate
347,1,15,12,3,0.785,20.05,4,0,0,60.13,14.3,-212.4,86,Intermediate
323,4,14,14,0,0.973,26.67,5,3,1,97.81,497.7,-266.6,3,Advanced
494,2,23,18,5,0.762,23.83,6,5,1,46.33,24.8,-215.8,109,Intermediate
272,3,16,14,2,0.897,21.93,5,6,2,85.56,298.6,-348.6,5,Advanced
76,4,22,17,5,0.775,58.15,7,8,5,98.0,784.7,533.9,37,Advanced
226,1,21,21,0,0.98,29.35,7,7,5,98.0,680.8,136.8,138,Advanced
45,1,26,10,16,0.375,39.12,8,6,2,98.0,494.6,593.9,24,Intermediate
336,1,30,2,28,0.05,53.48,8,4,1,70.16,51.7,476.2,37,Beginner
338,2,23,16,7,0.694,39.77,8,8,4,98.0,569.8,467.3,143,Advanced
429,1,16,12,4,0.722,34.0,4,3,1,76.46,285.1,151.1,11,Intermediate
170,1,22,2,20,0.08,48.45,5,6,1,41.28,46.3,503.6,37,Beginner
156,3,20,17,3,0.864,48.5,7,7,4,98.0,673.4,484.0,84,Advanced
36,1,19,1,18,0.052,56.43,4,2,0,44.43,-14.4,497.3,50,Beginner
208,3,17,2,15,0.094,53.9,3,3,0,38.93,2.0,467.9,89,Beginner
238,2,11,6,5,0.54,35.27,4,0,0,55.18,43.0,38.3,133,Beginner
378,5,15,4,11,0.252,44.72,4,2,0,52.13,-59.4,191.3,69,Beginner
377,1,22,8,14,0.369,52.83,7,6,3,98.0,452.8,534.4,63,Intermediate
71,3,11,8,3,0.73,27.82,4,3,1,69.95,253.3,38.3,47,Intermediate
143,3,13,4,9,0.318,56.04,3,5,0,83.49,342.8,533.8,50,Beginner
256,4,21,16,5,0.749,32.08,6,0,1,41.64,-83.6,-218.4,87,Beginner
168,1,30,29,1,0.98,27.35,9,2,2,71.05,132.3,-247.3,11,Intermediate
13,5,13,2,11,0.14,49.98,3,1,0,24.47,-302.7,59.5,22,Beginner
423,2,11,9,2,0.825,21.25,4,3,2,79.1,269.4,-208.9,119,Intermediate
366,1,17,2,15,0.126,58.94,6,2,1,71.39,140.7,495.5,67,Beginner
261,4,11,10,1,0.952,42.02,4,2,2,76.11,370.1,-221.3,111,Advanced
159,3,28,22,6,0.802,44.34,10,8,4,98.0,603.7,443.2,129,Advanced
422,4,26,25,1,0.98,24.88,9,9,6,98.0,708.8,-321.8,41,Advanced
18,5,12,1,11,0.093,49.83,3,2,0,38.93,-106.7,502.0,57,Beginner
224,2,12,3,9,0.215,35.88,4,0,0,53.33,53.3,153.1,92,Beginner
401,5,21,17,4,0.789,26.02,6,2,0,59.04,79.7,-217.1,105,Intermediate
477,5,18,12,6,0.679,33.05,3,1,0,32.25,-131.9,-283.0,9,Beginner
126,3,24,21,3,0.87,32.96,8,8,2,98.0,442.0,71.6,85,Advanced
326,4,29,16,13,0.537,49.01,10,10,1,98.0,423.0,405.3,35,Intermediate
95,1,17,10,7,0.578,53.52,6,6,2,98.0,394.1,412.1,69,Intermediate
